"date","crypto_CSAD","btc_open","btc_close","btc_high","btc_low","btc_vs_mrkt_CSAD","SP500_open","SP500_close","SP500_high","SP500_low"
2013-06-26,0.00062707121591099,103.33,104,105.49,102.79,0.813327044433039,103.33,104,105.49,102.79
2013-06-26,0.00062707121591099,103.33,104,105.49,102.79,0.813327044433039,1592.27002,1603.26001,1606.829956,1592.27002
2013-06-27,0.00119597068171682,104,101.44,104,101.1,0.486132614672366,1606.439941,1613.199951,1620.069946,1606.439941
2013-06-27,0.00119597068171682,104,101.44,104,101.1,0.486132614672366,104,101.44,104,101.1
2013-06-28,0.000653788648904908,101.74,94.65,101.74,92.33,0.390458911584693,101.74,94.65,101.74,92.33
2013-06-28,0.000653788648904908,101.74,94.65,101.74,92.33,0.390458911584693,1611.119995,1606.280029,1615.939941,1601.060059
2013-06-29,0.00107809169676612,94.66,94.99,99.99,93,0.0134281730699297,94.66,94.99,99.99,93
2013-06-29,0.00107809169676612,94.66,94.99,99.99,93,0.0134281730699297,1610.450012,1610.619995,1621.274963,1605.420044
2013-06-30,0.00090165236520446,95,96.61,98.12,94.22,0.175604039766217,95,96.61,98.12,94.22
2013-06-30,0.00090165236520446,95,96.61,98.12,94.22,0.175604039766217,1610.1150205,1612.789978,1623.942474,1607.6000365
2013-07-01,0.00159708145254968,97.51,88.05,97.66,86.3,0.366912370131714,1609.780029,1614.959961,1626.609985,1609.780029
2013-07-01,0.00159708145254968,97.51,88.05,97.66,86.3,0.366912370131714,97.51,88.05,97.66,86.3
2013-07-02,0.00131593779326839,88.05,90.13,92.3,87.51,0.0424473277617992,88.05,90.13,92.3,87.51
2013-07-02,0.00131593779326839,88.05,90.13,92.3,87.51,0.0424473277617992,1614.290039,1614.079956,1624.26001,1606.77002
2013-07-03,0.00110189290225052,90.41,77.53,90.98,76.98,0.272929417200233,90.41,77.53,90.98,76.98
2013-07-03,0.00110189290225052,90.41,77.53,90.98,76.98,0.272929417200233,1611.47998,1615.410034,1618.969971,1604.569946
2013-07-04,0.00169277539372061,78.89,80.53,83.11,72,0.620080815714909,78.89,80.53,83.11,72
2013-07-04,0.00169277539372061,78.89,80.53,83.11,72,0.620080815714909,1615.065002,1623.6500245,1625.5199585,1609.6399535
2013-07-05,0.00144981343921208,79.99,68.43,80,65.53,0.971347734513719,79.99,68.43,80,65.53
2013-07-05,0.00144981343921208,79.99,68.43,80,65.53,0.971347734513719,1618.650024,1631.890015,1632.069946,1614.709961
2013-07-06,0.00192530494200032,68.5,70.28,75,66.82,0.702611066841348,1626.4249875,1636.174988,1638.375,1624.454956
2013-07-06,0.00192530494200032,68.5,70.28,75,66.82,0.702611066841348,68.5,70.28,75,66.82
2013-07-07,0.00182652621510793,68.75,74.56,74.56,66.62,0.569654328168306,68.75,74.56,74.56,66.62
2013-07-07,0.00182652621510793,68.75,74.56,74.56,66.62,0.569654328168306,1630.31246925,1638.3174745,1641.527527,1629.3274535
2013-07-08,0.00123170048878252,76.5,76.52,80,72.6,0.439787347355597,76.5,76.52,80,72.6
2013-07-08,0.00123170048878252,76.5,76.52,80,72.6,0.439787347355597,1634.199951,1640.459961,1644.680054,1634.199951
2013-07-09,0.00139448047979857,76,76.69,78.3,72.52,0.671893692780714,76,76.69,78.3,72.52
2013-07-09,0.00139448047979857,76,76.69,78.3,72.52,0.671893692780714,1642.890015,1652.319946,1654.180054,1642.890015
2013-07-10,0.00490551126796902,76.72,86.76,87,76.2,0.0496080948217661,1651.560059,1652.619995,1657.920044,1647.660034
2013-07-10,0.00490551126796902,76.72,86.76,87,76.2,0.0496080948217661,76.72,86.76,87,76.2
2013-07-11,0.00422172649720315,88,88.98,90.28,85.08,1.26614354425391,88,88.98,90.28,85.08
2013-07-11,0.00422172649720315,88,88.98,90.28,85.08,1.26614354425391,1657.410034,1675.02002,1676.630005,1657.410034
2013-07-12,0.00188183719593934,88.98,93.59,104,88.17,0.330891530510614,88.98,93.59,104,88.17
2013-07-12,0.00188183719593934,88.98,93.59,104,88.17,0.330891530510614,1675.26001,1680.189941,1680.189941,1672.329956
2013-07-13,0.00157944094891057,93.99,98.13,98.25,88.06,0.257319282269361,93.99,98.13,98.25,88.06
2013-07-13,0.00157944094891057,93.99,98.13,98.25,88.06,0.257319282269361,1677.424988,1681.3449705,1682.3499755,1675.1099855
2013-07-14,0.00193392217353928,98.7,94.69,98.7,92.86,0.221997703377037,1678.507477,1681.92248525,1683.42999275,1676.50000025
2013-07-14,0.00193392217353928,98.7,94.69,98.7,92.86,0.221997703377037,98.7,94.69,98.7,92.86
2013-07-15,0.00324062133788054,93.61,98.4,101.9,93.11,0.183680371060387,93.61,98.4,101.9,93.11
2013-07-15,0.00324062133788054,93.61,98.4,101.9,93.11,0.183680371060387,1679.589966,1682.5,1684.51001,1677.890015
2013-07-16,0.00316480757974351,98.89,97.45,99.86,96.14,0.491534178770324,98.89,97.45,99.86,96.14
2013-07-16,0.00316480757974351,98.89,97.45,99.86,96.14,0.491534178770324,1682.699951,1676.26001,1683.72998,1671.839966
2013-07-17,0.00343434187773452,96.71,98.5,99.97,96.18,0.190977288875949,96.71,98.5,99.97,96.18
2013-07-17,0.00343434187773452,96.71,98.5,99.97,96.18,0.190977288875949,1677.910034,1680.910034,1684.75,1677.910034
2013-07-18,0.00268947655426707,98.5,90.58,98.8,86.2,0.57726088161583,98.5,90.58,98.8,86.2
2013-07-18,0.00268947655426707,98.5,90.58,98.8,86.2,0.57726088161583,1681.050049,1689.369995,1693.119995,1681.050049
2013-07-19,0.00196219475699645,90.07,92.17,95.2,87.8,0.40194035227382,1686.150024,1692.089966,1692.089966,1684.079956
2013-07-19,0.00196219475699645,90.07,92.17,95.2,87.8,0.40194035227382,90.07,92.17,95.2,87.8
2013-07-20,0.00309551459475259,92,89.39,93.1,89.27,0.228336278383318,1690.280029,1693.8099975,1694.8499755,1687.375
2013-07-20,0.00309551459475259,92,89.39,93.1,89.27,0.228336278383318,92,89.39,93.1,89.27
2013-07-21,0.0032884852404748,89.82,90.76,91.95,88,0.140738303402113,89.82,90.76,91.95,88
2013-07-21,0.0032884852404748,89.82,90.76,91.95,88,0.140738303402113,1692.3450315,1694.67001325,1696.22998025,1689.022522
2013-07-22,0.00455874660357402,92,91.61,92,90.08,0.0542754620835564,92,91.61,92,90.08
2013-07-22,0.00455874660357402,92,91.61,92,90.08,0.0542754620835564,1694.410034,1695.530029,1697.609985,1690.670044
2013-07-23,0.00125413152677218,91.6,95.56,96.82,91.6,0.330968091639682,1696.630005,1692.390015,1698.780029,1691.130005
2013-07-23,0.00125413152677218,91.6,95.56,96.82,91.6,0.330968091639682,91.6,95.56,96.82,91.6
2013-07-24,0.00106130789895196,95.56,94.51,95.99,93,0.751891807072504,1696.060059,1685.939941,1698.380005,1682.569946
2013-07-24,0.00106130789895196,95.56,94.51,95.99,93,0.751891807072504,95.56,94.51,95.99,93
2013-07-25,0.0018613222513819,94.5,96.9,97.33,93.87,0.337181730885964,94.5,96.9,97.33,93.87
2013-07-25,0.0018613222513819,94.5,96.9,97.33,93.87,0.337181730885964,1685.209961,1690.25,1690.939941,1680.069946
2013-07-26,0.00195492226405945,96.95,96.02,97.47,96,0.286858543763029,96.95,96.02,97.47,96
2013-07-26,0.00195492226405945,96.95,96.02,97.47,96,0.286858543763029,1687.310059,1691.650024,1691.849976,1676.030029
2013-07-27,0.00222814010056951,96.02,94.12,97,93,0.049278883750149,1688.8150025,1688.48999,1691.38501,1678.945007
2013-07-27,0.00222814010056951,96.02,94.12,97,93,0.049278883750149,96.02,94.12,97,93
2013-07-28,0.00300393823549285,94.4,99.76,100.58,94,0.218531178214165,1689.56747425,1686.909973,1691.152527,1680.402496
2013-07-28,0.00300393823549285,94.4,99.76,100.58,94,0.218531178214165,94.4,99.76,100.58,94
2013-07-29,0.00192711986569162,98.6,101.2,102.5,98.45,0.385789198605046,98.6,101.2,102.5,98.45
2013-07-29,0.00192711986569162,98.6,101.2,102.5,98.45,0.385789198605046,1690.319946,1685.329956,1690.920044,1681.859985
2013-07-30,0.00184675723795755,101.49,107.99,107.99,100.47,0.168579154742327,101.49,107.99,107.99,100.47
2013-07-30,0.00184675723795755,101.49,107.99,107.99,100.47,0.168579154742327,1687.920044,1685.959961,1693.189941,1682.420044
2013-07-31,0.00125162340029094,107.95,106.09,111.34,103.88,0.17223267347522,107.95,106.09,111.34,103.88
2013-07-31,0.00125162340029094,107.95,106.09,111.34,103.88,0.17223267347522,1687.76001,1685.72998,1698.430054,1684.939941
2013-08-01,0.00234847628863555,106.21,104,108,103.01,1.23068039231495,106.21,104,108,103.01
2013-08-01,0.00234847628863555,106.21,104,108,103.01,1.23068039231495,1689.420044,1706.869995,1707.849976,1689.420044
2013-08-02,0.00345121070293078,104.86,104.5,108,101.21,0.228409758562584,1706.099976,1709.670044,1709.670044,1700.680054
2013-08-02,0.00345121070293078,104.86,104.5,108,101.21,0.228409758562584,104.86,104.5,108,101.21
2013-08-03,0.00255348068793256,104.5,104,105.78,102,0.0700828529276673,104.5,104,105.78,102
2013-08-03,0.00255348068793256,104.5,104,105.78,102,0.0700828529276673,1707.054993,1708.4050295,1709.455017,1702.1150515
2013-08-04,0.00252235125170001,104.95,105.14,105.95,103.52,0.00913955722351013,104.95,105.14,105.95,103.52
2013-08-04,0.00252235125170001,104.95,105.14,105.95,103.52,0.00913955722351013,1707.5325015,1707.77252225,1709.3475035,1702.83255025
2013-08-05,0.00148898531816167,105.12,106.22,107.77,105,0.0883532366596585,105.12,106.22,107.77,105
2013-08-05,0.00148898531816167,105.12,106.22,107.77,105,0.0883532366596585,1708.01001,1707.140015,1709.23999,1703.550049
2013-08-06,0.00234549885181071,106.72,106.75,107.38,105.56,0.6267021746393,1705.790039,1697.369995,1705.790039,1693.290039
2013-08-06,0.00234549885181071,106.72,106.75,107.38,105.56,0.6267021746393,106.72,106.75,107.38,105.56
2013-08-07,0.00289920422980225,106.75,106.75,106.75,106.75,0.34122657032184,106.75,106.75,106.75,106.75
2013-08-07,0.00289920422980225,106.75,106.75,106.75,106.75,0.34122657032184,1695.300049,1690.910034,1695.300049,1684.910034
2013-08-08,0.00197569576649131,106.75,103,106.75,101.26,0.27109911821563,106.75,103,106.75,101.26
2013-08-08,0.00197569576649131,106.75,103,106.75,101.26,0.27109911821563,1693.349976,1697.47998,1700.180054,1688.380005
2013-08-09,0.00140224540042659,103.07,102.8,105.75,101.94,0.36182684810303,103.07,102.8,105.75,101.94
2013-08-09,0.00140224540042659,103.07,102.8,105.75,101.94,0.36182684810303,1696.099976,1691.420044,1699.420044,1686.02002
2013-08-10,0.0014741306444743,102.8,103,103.9,102.41,0.154919585014841,1692.2349855,1690.4450075,1695.455017,1684.684998
2013-08-10,0.0014741306444743,102.8,103,103.9,102.41,0.154919585014841,102.8,103,103.9,102.41
2013-08-11,0.00166799334444813,103,105,105.19,102.75,0.0513729189774669,103,105,105.19,102.75
2013-08-11,0.00166799334444813,103,105,105.19,102.75,0.0513729189774669,1690.30249025,1689.95748925,1693.4725035,1684.017487
2013-08-12,0.00229501905064419,105,106.64,108,103.5,0.0527782677084644,105,106.64,108,103.5
2013-08-12,0.00229501905064419,105,106.64,108,103.5,0.0527782677084644,1688.369995,1689.469971,1691.48999,1683.349976
2013-08-13,0.00108946632829696,106.99,109,109.35,104.65,0.226031379719749,106.99,109,109.35,104.65
2013-08-13,0.00108946632829696,106.99,109,109.35,104.65,0.226031379719749,1690.650024,1694.160034,1696.810059,1682.619995
2013-08-14,0.0020434170075356,109.56,112.56,115,108,0.636415068341462,109.56,112.56,115,108
2013-08-14,0.0020434170075356,109.56,112.56,115,108,0.636415068341462,1693.880005,1685.390015,1695.52002,1684.829956
2013-08-15,0.00170016601584319,112.56,109.99,113.25,109,1.3505295853315,1679.609985,1661.319946,1679.609985,1658.589966
2013-08-15,0.00170016601584319,112.56,109.99,113.25,109,1.3505295853315,112.56,109.99,113.25,109
2013-08-16,0.00273602663715851,110,108.99,112.3,108.52,0.420760877810965,110,108.99,112.3,108.52
2013-08-16,0.00273602663715851,110,108.99,112.3,108.52,0.420760877810965,1661.219971,1655.829956,1663.599976,1652.609985
2013-08-17,0.00413744842582693,108.99,113.5,113.75,108.22,0.561728072964342,108.99,113.5,113.75,108.22
2013-08-17,0.00413744842582693,108.99,113.5,113.75,108.22,0.561728072964342,1658.2349855,1650.9450075,1661.390015,1649.2249755
2013-08-18,0.00283911314531112,112.75,113.5,114.69,112,0.631366165694326,112.75,113.5,114.69,112
2013-08-18,0.00283911314531112,112.75,113.5,114.69,112,0.631366165694326,1656.74249275,1648.50253325,1660.2850345,1647.53247075
2013-08-19,0.00166634869379654,113.38,119,123.06,111.77,0.70246983886134,1655.25,1646.060059,1659.180054,1645.839966
2013-08-19,0.00166634869379654,113.38,119,123.06,111.77,0.70246983886134,113.38,119,123.06,111.77
2013-08-20,0.00210864495118439,119,121.2,123.01,117.51,0.382710912894815,119,121.2,123.01,117.51
2013-08-20,0.00210864495118439,119,121.2,123.01,117.51,0.382710912894815,1646.810059,1652.349976,1658.920044,1646.079956
2013-08-21,0.00154343362909591,121.21,123.3,124.91,119.68,0.605774751763496,121.21,123.3,124.91,119.68
2013-08-21,0.00154343362909591,121.21,123.3,124.91,119.68,0.605774751763496,1650.660034,1642.800049,1656.98999,1639.430054
2013-08-22,0.00176941795177444,123.3,121.15,123.5,120.6,0.856319467647408,123.3,121.15,123.5,120.6
2013-08-22,0.00176941795177444,123.3,121.15,123.5,120.6,0.856319467647408,1645.030029,1656.959961,1659.550049,1645.030029
2013-08-23,0.00147587516658574,122,118.5,122,118.44,0.236651911200999,1659.920044,1663.5,1664.849976,1654.810059
2013-08-23,0.00147587516658574,122,118.5,122,118.44,0.236651911200999,122,118.5,122,118.44
2013-08-24,0.0015886296550647,118.51,120.05,121.39,118.02,0.170254750561304,118.51,120.05,121.39,118.02
2013-08-24,0.0015886296550647,118.51,120.05,121.39,118.02,0.170254750561304,1662.1050415,1660.1400145,1667.179993,1655.4150395
